"x","y","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","frost","counts.cru","species_occ"
134.562847222823,-12.215972222,27.1968059539795,10.3263893127441,60.3805885314941,191.256072998047,34.6966667175293,17.5533332824707,17.1433334350586,28.3999996185303,25.0338897705078,29.1094436645508,24.4966659545898,1236.97326660156,336.066680908203,0,122.266098022461,831.426696777344,2.20333337783813,433.486663818359,5.11333322525024,0,NA,0
135.561458333941,-12.215972222,27.2311115264893,9.71388912200928,61.1720581054688,180.005157470703,34.1433334350586,18.2199993133545,15.9233331680298,28.4288883209229,25.1744441986084,29.0411109924316,24.7127780914307,1373.28332519531,368.17333984375,0.653333365917206,118.968849182129,932.4033203125,3.5699999332428,521.539978027344,6.46333312988281,0,NA,0
136.560069445059,-12.215972222,27.0897216796875,8.90777778625488,61.498950958252,173.77717590332,33.3766670227051,18.8500003814697,14.5266666412354,28.3661117553711,25.0305557250977,28.8833332061768,24.6916675567627,1424.63330078125,339.343322753906,2.90333318710327,110.886337280273,948.116638183594,12.3333330154419,647.666687011719,17.8999996185303,0,NA,0
142.05243055621,-12.215972222,26.8704166412354,9.07027816772461,63.996639251709,138.73974609375,33.5200004577637,19.3266658782959,14.1933336257935,27.6983337402344,26.0022220611572,28.3361110687256,24.9811115264893,1646.57666015625,474.236663818359,3.36666655540466,124.404632568359,1135.22338867188,22.6900005340576,509.563323974609,48.75,0,NA,0
142.551736111769,-12.215972222,26.5247230529785,8.80722236633301,63.5692863464355,141.982711791992,33.0866661071777,19.2066669464111,13.8800001144409,27.432222366333,25.7122230529785,27.9750003814697,24.5716667175293,1770.91333007812,496.8466796875,5.73333311080933,118.67896270752,1173.29663085938,34.6166648864746,531.75,75.5033340454102,0,NA,0
143.051041667328,-12.215972222,26.6924991607666,8.25166702270508,62.8940277099609,138.371032714844,32.939998626709,19.7900009155273,13.1499996185303,27.6077785491943,25.9422225952148,28.1005554199219,24.8099994659424,1855.02001953125,509.839996337891,7.75333309173584,114.233894348145,1194.50671386719,44.6366653442383,614.503356933594,102.129997253418,0,NA,0
130.568402778349,-12.7145833331111,27.3706951141357,11.0774993896484,60.4104423522949,186.578689575195,35.1599998474121,16.7800006866455,18.3799991607666,28.1516666412354,24.9138889312744,29.1533336639404,24.7161102294922,1614.03332519531,491.653350830078,0,124.351226806641,1111.49328613281,1.12999999523163,356.236663818359,2.58666658401489,0,NA,0
131.067708333909,-12.7145833331111,27.3520832061768,11.7130556106567,59.7648162841797,201.636016845703,35.7599983215332,16.1133327484131,19.6466674804688,28.2427768707275,24.5277786254883,29.2933330535889,24.4661102294922,1528.99328613281,462.486663818359,0,124.16478729248,1051.50671386719,0.906666696071625,384.200012207031,1.23000001907349,0,NA,0
131.567013889468,-12.7145833331111,27.4970836639404,11.8702774047852,59.7682228088379,204.712799072266,36.2200012207031,16.3099994659424,19.9099998474121,28.3905563354492,24.5805549621582,29.4972229003906,24.5738887786865,1431.35668945312,428.713348388672,0,124.273330688477,984.783325195312,0.536666691303253,348.896667480469,0.716666638851166,0,NA,0
132.066319445027,-12.7145833331111,27.6015281677246,11.9163885116577,59.7739639282227,206.582458496094,36.5533332824707,16.5699996948242,19.9833335876465,28.5305557250977,24.6661109924316,29.6638889312744,24.6605548858643,1378.18664550781,413.046661376953,0,125.080627441406,954.666687011719,0.409999996423721,353.603332519531,0.660000026226044,0,NA,0
132.565625000586,-12.7145833331111,27.6145839691162,12.0786113739014,60.2342567443848,206.766418457031,36.7799987792969,16.6800003051758,20.1000003814697,28.5477771759033,24.9333324432373,29.7083339691162,24.6811103820801,1363.55004882812,408.016662597656,0.0600000023841858,125.779159545898,950.42333984375,1.12333333492279,364.17333984375,1.67333328723907,0,NA,0
133.064930556145,-12.7145833331111,26.6237506866455,12.3541669845581,60.8130836486816,212.08805847168,35.939998626709,15.5799999237061,20.3600006103516,27.7483329772949,23.9811115264893,28.7766666412354,23.6277770996094,1359.54333496094,390.976654052734,0.600000023841858,122.328514099121,927.016662597656,4.80000019073486,401.333343505859,7.15999984741211,0,NA,0
133.564236111704,-12.7145833331111,26.4658336639404,12.0866670608521,60.5546569824219,215.697616577148,35.4866676330566,15.4833335876465,20.0033340454102,27.6883335113525,23.7988891601562,28.6605548858643,23.4166660308838,1307.54663085938,364.679992675781,1.00666666030884,120.759048461914,879.619995117188,6.07999992370605,415.230010986328,8.73000049591064,0,NA,0
134.063541667263,-12.7145833331111,26.8069438934326,11.602222442627,60.3950080871582,214.378601074219,35.283332824707,16.033332824707,19.25,28.1222229003906,24.0611114501953,28.9522228240967,23.7627773284912,1263.0166015625,345.183319091797,0.886666655540466,121.135566711426,848.77001953125,4.93333339691162,425.323333740234,6.34000015258789,0,NA,0
134.562847222823,-12.7145833331111,26.9923610687256,11.136944770813,59.982982635498,212.329208374023,35.1100006103516,16.5033340454102,18.6066665649414,28.3500003814697,24.5027770996094,29.1149997711182,23.9799995422363,1245.7666015625,332.480010986328,0.853333353996277,119.860580444336,833.193359375,4.65999984741211,456.399993896484,6.36333322525024,0,NA,0
135.062152778382,-12.7145833331111,26.8126392364502,10.8252773284912,60.2778167724609,207.663909912109,34.6399993896484,16.6399993896484,18,28.2066669464111,24.406665802002,28.8649997711182,23.8611106872559,1282.9033203125,332.836669921875,1.12999999523163,116.953720092773,851.820007324219,6.18333339691162,476.730010986328,8.82666683197021,0,NA,0
135.561458333941,-12.7145833331111,26.9031944274902,10.4102773666382,60.739818572998,201.401489257812,34.3566665649414,17.1733341217041,17.1833324432373,28.2694454193115,24.5527782440186,28.9261112213135,24.0694446563721,1325.67333984375,333.723327636719,0.793333351612091,114.839080810547,882.059997558594,5.75,501.003326416016,7.37666654586792,0,NA,0
136.0607638895,-12.7145833331111,27.0094451904297,9.93166637420654,60.7502746582031,194.729675292969,34.0533332824707,17.6633338928223,16.3899993896484,28.3827781677246,24.7505550384521,28.9988880157471,24.283332824707,1358.02661132812,326.126678466797,0.923333346843719,112.469703674316,904.9033203125,6.14666652679443,596.8466796875,8.98666667938232,0,NA,0
136.560069445059,-12.7145833331111,26.97194480896,10.9333333969116,61.5102615356445,212.06706237793,34.8466682434082,17.0400009155273,17.8066673278809,28.4211120605469,24.5766658782959,29.1083335876465,23.9877777099609,1405.44995117188,308.1533203125,8.36999988555908,101.167770385742,881.090026855469,31.6133346557617,495.013336181641,33.8699989318848,0,NA,0
142.05243055621,-12.7145833331111,26.8709716796875,9.61027812957764,62.8726692199707,151.809326171875,33.9900016784668,18.6833343505859,15.3066663742065,27.783332824707,26.0427780151367,28.4611110687256,24.783332824707,1574.54333496094,471.616668701172,2.6966667175293,128.857925415039,1106.42333984375,19.5366668701172,471.583343505859,41.4566650390625,0,NA,0
142.551736111769,-12.7145833331111,26.3601379394531,9.2408332824707,62.597354888916,155.476181030273,33.343334197998,18.5499992370605,14.7933330535889,27.3611106872559,25.4650001525879,27.9755554199219,24.25,1706.98999023438,493.799987792969,5.71999979019165,122.244079589844,1147.17004394531,34.0066680908203,554.390014648438,72.1399993896484,0,NA,0
143.051041667328,-12.7145833331111,26.1143054962158,8.71138858795166,62.2787704467773,153.44108581543,32.8300018310547,18.8033332824707,14.0266666412354,27.1922225952148,25.293888092041,27.703332901001,24.036111831665,1876.16333007812,523.413330078125,8.78999996185303,115.260765075684,1207.84338378906,50.093334197998,662.570007324219,109.339996337891,0,NA,0
130.568402778349,-13.2131944442222,26.7826385498047,12.6008329391479,60.2077789306641,218.241119384766,35.8299980163574,14.8599996566772,20.9699993133545,27.8566665649414,23.8722229003906,28.843334197998,23.6783332824707,1501.72998046875,457.3466796875,0.0199999995529652,124.82755279541,1037.13671875,1.32666671276093,378.873321533203,2.57999992370605,0,NA,0
131.067708333909,-13.2131944442222,26.8911113739014,12.8044443130493,59.4941825866699,226.906143188477,36.2633323669434,14.6999998092651,21.5633335113525,27.9738883972168,23.8938884735107,29.0761108398438,23.65944480896,1430.85339355469,431.079986572266,0.0433333329856396,124.263404846191,984.176635742188,1.46000003814697,353.376678466797,2.74666666984558,0,NA,0
131.567013889468,-13.2131944442222,26.5849990844727,12.9366664886475,59.3676109313965,235.341735839844,36.25,14.4166669845581,21.8333339691162,27.7472229003906,23.4422225952148,28.8983325958252,23.2405548095703,1366.41003417969,402.776672363281,0.133333340287209,122.85376739502,931.820007324219,2.10333323478699,375.790008544922,3.76333332061768,0,NA,0
132.066319445027,-13.2131944442222,26.5254173278809,12.9836111068726,59.4134750366211,239.271865844727,36.3600006103516,14.4633331298828,21.8966674804688,27.7627773284912,23.3677768707275,28.9088897705078,23.1294441223145,1325.33996582031,387.246673583984,0.253333330154419,122.406646728516,903.016662597656,3.32999992370605,392.480010986328,5.38333320617676,0,NA,0
132.565625000586,-13.2131944442222,26.3873615264893,13.0241670608521,59.7405586242676,239.450454711914,36.3333320617676,14.4866666793823,21.8466663360596,27.635555267334,23.3922214508057,28.8277778625488,23.0183334350586,1300.693359375,376.769989013672,0.489999979734421,122.207443237305,886.530029296875,4.27999973297119,383.75,6.17999982833862,0,NA,0
133.064930556145,-13.2131944442222,26.2177772521973,12.9844446182251,59.7417526245117,242.181610107422,36.1533317565918,14.3766670227051,21.7766666412354,27.5561103820801,23.2099990844727,28.6916675567627,22.8044452667236,1279.45666503906,363.220001220703,0.909999966621399,120.936073303223,867.169982910156,6.21999979019165,402.440002441406,9.10333347320557,0,NA,0
133.564236111704,-13.2131944442222,26.0411109924316,12.7799997329712,59.6653099060059,245.380142211914,35.7599983215332,14.3000001907349,21.4599990844727,27.5200004577637,22.9511108398438,28.5427780151367,22.5827770233154,1258.75329589844,346.946655273438,1.44666659832001,119.188705444336,843.683349609375,8.16666698455811,413.350006103516,11.2600002288818,0,NA,0
134.063541667263,-13.2131944442222,26.6219444274902,12.3450002670288,59.5148124694824,239.790176391602,35.8666648864746,15.0833330154419,20.783332824707,28.1172218322754,23.5727767944336,29.0638885498047,23.2411117553711,1224.0166015625,331.690002441406,1.36333334445953,119.641899108887,822.503356933594,6.3066668510437,413.986663818359,8.81666660308838,0,NA,0
134.562847222823,-13.2131944442222,26.8102779388428,11.9516668319702,59.1517868041992,240.316558837891,35.7566680908203,15.5100002288818,20.2466659545898,28.3850002288818,24.0411109924316,29.2399997711182,23.4288883209229,1225.21997070312,321.026672363281,1.36000001430511,117.465255737305,814.573303222656,6.17000007629395,424.496673583984,8.48333358764648,0,NA,0
135.062152778382,-13.2131944442222,26.5006942749023,11.6152782440186,59.7489013671875,232.562393188477,35.026668548584,15.5466661453247,19.4799995422363,28.0955562591553,23.8238887786865,28.8400001525879,23.218334197998,1255.32666015625,314.523345947266,1.81333339214325,113.259078979492,819.57666015625,8.51000022888184,453.110015869141,10.5,0,NA,0
135.561458333941,-13.2131944442222,26.9608325958252,11.0738887786865,59.8405799865723,224.273574829102,34.9833335876465,16.4366664886475,18.546667098999,28.5394439697266,24.5083332061768,29.2438888549805,23.8255558013916,1277.76672363281,308.860015869141,0.720000028610229,112.304496765137,841.283325195312,3.38666677474976,531.693359375,7.06333351135254,0,NA,0
142.05243055621,-13.2131944442222,26.6502780914307,10.0422220230103,61.7403945922852,168.699142456055,34.2099990844727,17.9200000762939,16.2899990081787,27.7244453430176,25.2955551147461,28.4027786254883,24.3355560302734,1462.92333984375,454.523345947266,2.10666656494141,132.873001098633,1051.9599609375,15.0699996948242,453.486663818359,30.0966663360596,0,NA,0
142.551736111769,-13.2131944442222,26.2315273284912,9.7813892364502,61.337474822998,173.145614624023,33.7099990844727,17.7333335876465,15.9766664505005,27.4338893890381,25.1961116790771,28.023889541626,23.875,1522.51672363281,460.043334960938,4.05000019073486,127.604499816895,1059.87329101562,25.6100006103516,532.663330078125,49.8533325195312,0,NA,0
143.051041667328,-13.2131944442222,26.0433330535889,9.27555561065674,60.9415435791016,169.0068359375,33.2633323669434,18.0066661834717,15.2566661834717,27.2216663360596,24.9988880157471,27.8044452667236,23.7661113739014,1593.00671386719,464.190002441406,5.77666664123535,121.89478302002,1072.85998535156,35.1833343505859,603.473327636719,72.6066665649414,0,NA,0
130.06909722279,-13.7118055553333,27.0988883972168,13.3783330917358,59.3692054748535,244.076202392578,36.8666648864746,14.296667098999,22.5699996948242,28.3161106109619,23.6516666412354,29.4205551147461,23.6205558776855,1391.63000488281,427.656677246094,0,125.425216674805,968.359985351562,0.930000007152557,367.649993896484,2.77999997138977,0,NA,0
130.568402778349,-13.7118055553333,26.6883335113525,13.8088884353638,59.4786758422852,250.687728881836,36.8066673278809,13.5533332824707,23.2533340454102,27.9750003814697,23.273889541626,29.0605564117432,23.1149997711182,1365.71667480469,418.209991455078,0.140000000596046,125.423774719238,948.809997558594,1.5,355.526672363281,2.33333325386047,0,NA,0
131.067708333909,-13.7118055553333,26.736665725708,13.6761112213135,58.7453994750977,258.558898925781,36.9300003051758,13.6099996566772,23.3199996948242,28.0805549621582,23.2177772521973,29.2388896942139,23.0622215270996,1312.69995117188,397.583343505859,0.113333337008953,124.961128234863,908.679992675781,1.47000002861023,379.200012207031,2.43666672706604,0,NA,0
131.567013889468,-13.7118055553333,26.5676383972168,13.5813884735107,58.1695976257324,268.598083496094,36.8800010681152,13.4899997711182,23.3899993896484,28.0183334350586,22.9444446563721,29.2188892364502,22.7683334350586,1257.10668945312,372.303344726562,0.136666670441628,123.831809997559,862.359985351562,2.40000009536743,387.163330078125,3.48666667938232,0,NA,0
132.066319445027,-13.7118055553333,26.4195823669434,13.534722328186,58.1880912780762,272.866729736328,36.8033332824707,13.5,23.3033332824707,27.9422225952148,22.9722213745117,29.1638889312744,22.5911102294922,1220.87670898438,359.016662597656,0.416666656732559,123.490684509277,838.613342285156,3.71666669845581,382.256683349609,5.60333347320557,0,NA,0
132.565625000586,-13.7118055553333,26.2936115264893,13.5044441223145,58.3418464660645,274.411010742188,36.7366676330566,13.546667098999,23.1900005340576,27.8366661071777,22.8011112213135,29.0777778625488,22.4461116790771,1201.69995117188,348.366668701172,0.623333334922791,122.68962097168,824.126647949219,5.06666660308838,371.380004882812,7.36333322525024,0,NA,0
133.064930556145,-13.7118055553333,26.1680545806885,13.4566669464111,58.5586471557617,276.191589355469,36.5900001525879,13.5666666030884,23.0233325958252,27.8366661071777,22.6627769470215,28.9961109161377,22.3044452667236,1188.556640625,334.616668701172,1.33666670322418,120.25057220459,806.093322753906,7.55999994277954,395.523345947266,10.7799997329712,0,NA,0
133.564236111704,-13.7118055553333,26.0666675567627,13.2761106491089,58.4790306091309,276.330017089844,36.3466682434082,13.6033334732056,22.7433338165283,27.7877769470215,22.5122222900391,28.9055557250977,22.1972217559814,1179.22668457031,319.899993896484,1.96666657924652,117.73405456543,789.143310546875,9.24333381652832,392.07666015625,11.6433334350586,0,NA,0
134.063541667263,-13.7118055553333,26.745138168335,12.9891662597656,58.3816261291504,273.088562011719,36.7099990844727,14.4200000762939,22.2899990081787,28.5127773284912,23.1616668701172,29.5400009155273,22.9205551147461,1162.85327148438,310.093322753906,1.24666666984558,118.287643432617,781.390014648438,5.72666645050049,410.3466796875,7.52333307266235,0,NA,0
134.562847222823,-13.7118055553333,26.7390270233154,12.6747226715088,58.6115531921387,266.981719970703,36.3699989318848,14.703332901001,21.6666679382324,28.5011119842529,23.2977771759033,29.4755554199219,23.0083332061768,1174.85998535156,300.533325195312,1.6066666841507,114.948196411133,776.416687011719,7.35666656494141,409.32666015625,9.51999950408936,0,NA,0
135.062152778382,-13.7118055553333,26.5587501525879,12.301944732666,58.8212738037109,262.023101806641,35.783332824707,14.8299999237061,20.953332901001,28.3944454193115,23.6238880157471,29.2255554199219,22.9005546569824,1205.09338378906,294.75,1.51666665077209,111.025688171387,781.356689453125,8.51666641235352,458.600006103516,10.2266664505005,0,NA,0
135.561458333941,-13.7118055553333,26.8243064880371,11.8575000762939,59.0496215820312,252.882293701172,35.5166664123535,15.3966665267944,20.1200008392334,28.6561107635498,24.1261119842529,29.3905563354492,23.2794437408447,1228.76000976562,292.880004882812,0.790000021457672,109.984687805176,802.243347167969,4.38666677474976,515.926635742188,7.31666660308838,0,NA,0
